Document,Terme,Frequence,Poid
15,mak,1,0.24716777044731886
15,gre,1,0.2841456794430019
15,individ,1,0.3067759723941536
15,outsid,1,0.47280364326101587
15,read,1,0.26592442214418405
15,lit,1,0.21860434677399873
16,adopt,1,0.40175501906901434
16,libr,4,0.5419526262276546
16,congress,2,0.834309422408372
16,class,4,0.9957421768574586
16,system,3,0.4251608397785469
16,man,1,0.24261992707750263
16,design,1,0.23417842650376652
16,mak,2,0.4943355408946377
16,poss,1,0.24206765788028858
16,chang,1,0.28502496917164327
16,efficy,1,0.3198294049599424
16,detail,1,0.29727038231994374
16,proc,2,0.5828426093916903
16,outlin,1,0.36588711188259715
16,may,1,0.23672922166458368
16,serv,1,0.18576295700125628
16,exact,1,0.5315549968923262
16,model,1,0.296270214444841
16,sery,2,0.6668584209895929
16,suggest,1,0.26239937122227075
16,step,1,0.3961842564554451
16,prov,1,0.3989320541866594
16,effect,2,0.4830377065250674
16,act,1,0.2173593988222956
16,us,4,0.4471962800085792
16,text,2,0.6157852027462557
16,deal,1,0.3160920024844589
16,necess,1,0.30567212679365585
16,criter,1,0.3765038485947286
16,plan,1,0.28954911141157824
16,prep,1,0.3277617791053763
16,select,1,0.24261992707750263
16,tool,1,0.35267644055516056
16,est,1,0.2933312607031323
16,ess,1,0.37000173573928763
16,reclass,2,1.4319586884789302
16,project,1,0.296270214444841
16,beyond,1,0.48473289348341886
16,consid,1,0.2198682542528137
16,at,1,0.34258912175998724
16,giv,1,0.2224550657858317
16,many,1,0.23219084668730489
16,problem,1,0.18886454304080932
16,area,1,0.3363895986687662
16,lc,1,0.5135648486339486
16,classification-series,1,0.7911625539835742
16,biograph,1,0.6408702713486026
16,bibliograph,3,0.7164763235987603
16,law,1,0.4434466112452984
16,pz3,1,0.7911625539835742
16,pz4,1,0.7911625539835742
16,addit,1,0.3224028821352593
16,lit,1,0.21860434677399873
16,tabl,2,0.8214358402185624
16,vii,1,0.6720307678514121
16,ix,1,0.7159793442394651
16,two,1,0.22115164532448262
16,frequ,1,0.3305548236834798
16,throughout,2,0.8627224499338203
16,entir,1,0.417154711204186
16,thorough,1,0.4912415937077745
16,explain,1,0.4046572731902888
16,apply,1,0.22929339375772642
16,illust,1,0.372123289936769
16,comprehend,1,0.383448789942359
16,exampl,1,0.296270214444841
16,sint,1,0.29930273014782294
16,mech,1,0.33342921049479646
16,produc,1,0.2409734737788764
16,cost,1,0.26379305481598
16,catalog,2,0.5261870836825812
16,card,1,0.372123289936769
16,cop,2,0.841057974809361
16,sign,1,0.2765833730228099
16,affect,1,0.37429002603954203
16,flow,1,0.3961842564554451
16,book,2,0.38845714786984276
16,chapt,1,0.36792357206027226
16,devot,1,0.4138864669617845
16,describ,1,0.17815283346205857
16,xerox,1,0.6720307678514121
16,machin,1,0.3305548236834798
16,op,1,0.2278807886322016
16,fin,1,0.32639440585367546
16,annot,1,0.5803330184572565
16,artic,1,0.266646087245519
16,judg,1,0.38835516056756225
16,help,1,0.3305548236834798
16,decid,1,0.3160920024844589
16,includ,1,0.24317570097844926
16,read,1,0.26592442214418405
16,wish,1,0.48473289348341886
16,delv,1,0.7911625539835742
16,deeply,1,0.6720307678514121
16,tortu,1,0.7911625539835742
16,frust,1,0.6408702713486026
16,50,1,0.5315549968923262
16,year,1,0.2260331778347396
16,hist,1,0.3305548236834798
16,conceiv,1,0.24206765788028858
16,cent,1,0.26379305481598
16,numb,1,0.22695194417540385
16,enclos,1,0.7159793442394651
16,parenthes,1,0.7159793442394651
16,ref,1,0.25382918952102645
16,sourc,1,0.29930273014782294
16,rel,1,0.17915716944251453
16,support,1,0.3379036103833587
16,argu,1,0.417154711204186
16,adv,1,0.27498315946600554
16,particul,1,0.2544602071242076
16,cas,1,0.30350169701850216
17,adv,8,0.5866307401941452
17,libr,15,0.5419526262276546
17,long,1,0.10423978903490232
17,nee,2,0.1109470959412787
17,continu,1,0.09093403987179953
17,sery,3,0.2667433683958372
17,provid,4,0.21768787438887216
17,scholarly,1,0.13924843759692368
17,review,4,0.30689418833421755
17,rapid,2,0.17705683584870888
17,chang,3,0.22801997533731463
17,field,3,0.18774606865221546
17,would,1,0.07418977656579397
17,select,1,0.06469864722066737
17,subject,1,0.05796250635261216
17,particul,1,0.06785605523312202
17,cur,2,0.13639239154284835
17,sign,2,0.14751113227883195
17,profess,1,0.07746148685743133
17,analys,2,0.09863398126257834
17,mad,2,0.12030800674242569
17,research,3,0.1405605487778524
17,pract,2,0.13405267091822748
17,plan,2,0.15442619275284172
17,design,1,0.062447580401004406
17,fil,2,0.15016333220897016
17,pres,3,0.1490540047977976
17,crit,1,0.08461918891247162
17,artic,7,0.49773936285830217
17,survey,1,0.07440976664105059
17,bas,1,0.042970548063258535
17,publ,2,0.10773902843620194
17,lit,1,0.058294492473066326
17,progress,3,0.27280211961539863
17,develop,4,0.18316098859009788
17,typ,1,0.06889131837911704
17,mech,2,0.17782891226389144
17,may,2,0.12625558488777797
17,appear,2,0.16793460773954144
17,obvy,2,0.2696492597126393
17,front,1,0.16445784135694064
17,autom,3,0.20827853703164503
17,caught,1,0.21097668106228643
17,enthusiast,1,0.19092782513052403
17,support,1,0.09010762943556232
17,vis,1,0.13482462985631966
17,pot,2,0.18186807974359906
17,certain,1,0.08008942517627005
17,found,2,0.152964602537761
17,every,1,0.10162159907696788
17,volum,2,0.17125743117926928
17,first,1,0.06499600544052485
17,group,1,0.07189094232226972
17,demonst,2,0.212763762232885
17,technolog,1,0.0757721811848005
17,direct,1,0.07954163989029744
17,imply,1,0.09266819752908667
17,problem,5,0.25181939072107906
17,much,2,0.1699027361774962
17,complex,2,0.1930309487121447
17,simpl,1,0.0905176156237063
17,inv,1,0.1171363640969159
17,many,2,0.12383511823322928
17,expert,1,0.12322238425248595
17,expect,1,0.10100447601220718
17,ded,1,0.17920820476037658
17,real,1,0.09452291853310162
17,assess,1,0.10040102629192761
17,going,1,0.141747999171287
17,fast,1,0.141747999171287
17,hop,1,0.09703753722815985
17,get,1,0.1260809715362709
17,machin,1,0.08814795298226129
17,catalog,3,0.21047483347303247
17,stat,1,0.05306699841297143
17,machine-produced,1,0.19092782513052403
17,book,1,0.0517942863826457
17,lie,1,0.14448782231654506
17,ahead,1,0.17920820476037658
17,ent,1,0.1260809715362709
17,ag,1,0.0986671295304767
17,marc,1,0.1182524296654129
17,busy,1,0.114033113323548
17,method,2,0.1081041434937178
17,gre,1,0.0757721811848005
17,appl,1,0.11214106330791479
17,easy,1,0.11124125632111627
17,report,1,0.06340559934629968
17,acquisit,1,0.10493541784851458
17,process,1,0.058631534467416986
17,ev,1,0.07397172022819719
17,are,1,0.09010762943556232
17,gen,1,0.049536788533668344
17,acceiv,1,0.09550074495265563
17,standard,3,0.2499942122161498
17,fut,1,0.08093378587160058
17,past,2,0.18021525887112463
17,on,1,0.049463254722950115
17,maj,2,0.1399463313185444
17,immedy,1,0.11502965999117604
17,import,2,0.13571211046624404
17,comput,2,0.1129525586357517
17,inform,1,0.03378612835912552
17,discuss,1,0.054515457053192704
17,system,2,0.0755841492939639
17,manip,1,0.1260809715362709
17,detail,1,0.079272101951985
17,suggest,1,0.0699731656592722
17,poss,2,0.12910275086948725
17,solv,1,0.0852878413226513
17,year,2,0.1205510281785278
17,techn,2,0.10755764519597441
17,serv,4,0.19814715413467338
17,cost,3,0.211034443852784
17,defend,1,0.19092782513052403
17,without,1,0.09010762943556232
17,adequ,1,0.0986671295304767
17,knowledg,1,0.079272101951985
17,fact,1,0.0628532905398278
17,proc,1,0.07771234791889203
17,propos,1,0.08122154405767978
17,determin,1,0.07463172272711985
17,tradit,1,0.09703753722815985
17,op,1,0.06076821030192042
17,becom,1,0.08210469369950076
17,ess,1,0.0986671295304767
17,show,1,0.0803677918867917
17,difficult,1,0.11214106330791479
17,school,1,0.09981067361054455
17,wid,1,0.0866788761551509
17,dimend,1,0.13924843759692368
17,mat,1,0.06889131837911704
17,reflect,1,0.09981067361054455
17,new,2,0.11134081356268216
17,nam,1,0.09811295254940594
17,instruct,1,0.1206275543340526
17,med,1,0.08210469369950076
17,cent,1,0.07034481461759466
17,togeth,1,0.09981067361054455
17,teach,1,0.1063818811164425
17,schools,1,0.11307100091284078
17,wel,1,0.07249691813424097
17,childr,1,0.17089873902629404
17,two,1,0.058973772086528695
17,mak,2,0.13182281090523673
17,clear,1,0.09981067361054455
17,don,1,0.11606314695753113
17,remain,1,0.1063818811164425
17,rul,1,0.09550074495265563
17,rath,1,0.08814795298226129
17,exceiv,1,0.11036972452314253
17,bibliotherapy,1,0.21097668106228643
17,exampl,1,0.07900539051862426
17,slow,1,0.15475547158860173
17,illust,1,0.09923287731647173
17,the,2,0.14182635847689815
17,man,1,0.06469864722066737
17,apply,1,0.06114490500206038
17,conceiv,1,0.06455137543474362
17,com,1,0.0922239569254974
17,admin,1,0.09311995860281544
17,provoc,1,0.19092782513052403
17,controvers,1,0.15919884799476436
17,country,2,0.20200895202441435
17,dep,1,0.1292621049289117
17,effort,1,0.08271076074095288
17,degr,1,0.10289936833382145
17,success,1,0.09266819752908667
17,assist,1,0.11124125632111627
17,modern,1,0.10564913505478535
17,world,1,0.08970389297833765
18,select,2,0.6469864722066736
18,dissemin,2,0.9010762943556232
18,inform,2,0.33786128359125517
18,pres,1,0.24842334132966265
18,contribut,1,0.46334098764543336
18,duply,1,0.6230772399103254
18,prevy,1,0.46334098764543336
18,study,1,0.23394660070127127
18,compl,1,0.6642335870861669
18,ear,1,0.46559979301407717
18,publ,1,0.26934757109050483
18,clos,1,0.5178068807567496
18,gap,1,0.6847531315119314
18,ex,1,0.4018389594339585
18,lit,2,0.5829449247306633
18,pri,1,0.57016556661774
18,1966,1,0.609475174273701
18,1971,1,0.5751482999558801
18,addit,1,0.42987050951367906
18,bold,1,0.9546391256526201
18,attempt,1,0.3677064178485713
18,evalu,1,0.32423426797126564
18,crit,1,0.4230959445623581
18,object,1,0.39240113647501623
18,hist,1,0.4407397649113064
18,mech,1,0.4445722806597286
18,sdi,3,1.5957282167466376
18,reflect,1,0.4990533680527227
18,init,1,0.5751482999558801
18,describ,1,0.23753711128274474
18,luhn,1,0.9546391256526201
18,1958,1,0.7224391115827253
18,1961,1,0.6642335870861669
18,b,1,0.6304048576813545
18,c,1,0.7224391115827253
18,post-1970,1,1.0548834053114322
18,period,1,0.3824115063444025
18,boom,1,0.9546391256526201
18,beg,1,0.6304048576813545
18,los,1,0.8544936951314701
18,ground,1,0.7375930954503105
18,popul,1,0.7375930954503105
18,on-line,1,0.4678974458537096
18,interact,1,0.4678974458537096
18,system,1,0.18896037323490972
18,review,1,0.38361773541777194
18,theref,1,0.45467019935899766
18,quest,1,0.3709488828289698
18,interpret,1,0.5211989451745116
18,conceiv,1,0.3227568771737181
18,impl,1,0.5178068807567496
18,evolv,1,0.5476238934790416
18,light,1,0.6304048576813545
18,work,1,0.2716444448729543
18,perform,1,0.35649799288149764
18,many,1,0.30958779558307314
18,company,1,0.7087399958564349
18,govern,1,0.4678974458537096
18,ag,1,0.49333564765238347
18,univers,1,0.32129796503850183
18,socy,1,0.4990533680527227
18,libr,1,0.1806508754092182
18,last,1,0.47503690837141305
18,fourteen,1,0.9546391256526201
18,year,1,0.30137757044631946
19,adv,1,0.1222147375404469
19,the,1,0.1181886320640818
19,langu,8,0.9921302218806745
19,try,2,0.4107412808416198
19,giv,2,0.19773783625407262
19,account,2,0.3031134662393318
19,stat,9,0.7960049761945714
19,property,1,0.1726022935855832
19,on,2,0.16487751574316703
19,fac,1,0.18117479425668587
19,problem,1,0.08393979690702637
19,find,1,0.1266777640762859
19,common,1,0.16085912392678725
19,thread,1,0.29868034126729426
19,would,1,0.1236496276096566
19,show,1,0.1339463198113195
19,many,1,0.10319593186102438
19,mult,1,0.29868034126729426
19,form,2,0.17128946814699952
19,embody,1,0.29868034126729426
19,scat,1,0.2053706404208099
19,pap,1,0.0899343271237873
19,writ,1,0.13994550644961784
19,lingu,3,0.5803157347876556
19,philosoph,1,0.1839495408719042
19,mathem,1,0.1488437100892602
19,engin,1,0.14950648829722943
19,us,3,0.14906542666952638
19,profess,1,0.1291024780957189
19,idiom,1,0.35162780177047737
19,belong,1,0.2362466652854783
19,gre,1,0.12628696864133418
19,whol,1,0.16834079335367863
19,quantit,1,0.1737329817248372
19,book,2,0.17264762127548566
19,stresses,1,0.28483123171049
19,peculi,1,0.27409640226156773
19,structure,2,0.24303122854293535
19,conv,1,0.1760818917579756
19,put,1,0.1825412978263472
19,diff,1,0.10190817500343397
19,two,1,0.0982896201442145
19,typ,1,0.11481886396519504
19,brief,2,0.3217182478535745
19,lat,1,0.1488437100892602
19,compr,1,0.24586436515010351
19,method,3,0.2702603587342945
19,paramet,2,0.3708041877370542
19,gen,1,0.08256131422278057
19,numb,1,0.10086753074462393
19,apply,2,0.20381635000686793
19,e.g.,1,0.20104592389008769
19,econom,1,0.14214640220441882
19,demograph,1,0.3182130418842067
19,charact,1,0.11541094911279648
19,particul,1,0.1130934253885367
19,describ,1,0.07917903709424824
19,evalu,1,0.10807808932375522
19,ide,1,0.20104592389008769
19,conceiv,1,0.1075856257245727
19,adumbr,1,0.35162780177047737
19,auth,1,0.11225793670242565
19,cho,2,0.3708041877370542
19,chant,2,0.5158515719620057
19,1956,1,0.25792578598100285
19,tak,1,0.12868849396070142
19,definit,1,0.16085912392678725
19,shap,1,0.24081303719424177
19,develop,1,0.07631707857920746
19,shal,1,0.2127113254395001
19,found,1,0.12747050211480085
19,laid,1,0.27409640226156773
19,tru,1,0.19343857826255187
19,sens,1,0.1704216844188262
19,interpret,1,0.1737329817248372
19,langue-parol,1,0.35162780177047737
19,dichotom,1,0.35162780177047737
19,ess,1,0.16444521588412783
19,univers,1,0.10709932167950062
19,sampl,1,0.15834563612380434
20,ag,1,0.18500086786964381
20,jewet,2,0.7911625539835742
20,charl,2,0.7159793442394651
20,coffin,1,0.3955812769917871
20,am,4,0.6668584209895929
20,libr,8,0.5419526262276546
20,1841,1,0.3955812769917871
20,1868,1,0.35798967211973254
20,mark,1,0.24908759515731257
20,begin,1,0.1994660270933297
20,modern,1,0.19809212822772254
20,found,2,0.2868086297583019
20,assocy,2,0.2952804383285037
20,1876,3,0.9613054070229039
20,appear,1,0.1574386947558201
20,nat,1,0.10494207098188349
20,scen,1,0.29016650922862824
20,dynam,1,0.23640182163050794
20,controvers,1,0.2984978399901832
20,fig,1,0.2053589600546406
20,melvil,1,0.3955812769917871
20,dewey,1,0.2610908204942319
20,amm,1,0.3955812769917871
20,cut,1,0.3083584525442637
20,overlook,1,0.29016650922862824
20,extrem,1,0.270914666843522
20,sign,1,0.13829168651140494
20,er,2,0.47280364326101587
20,hist,1,0.1652774118417399
20,profess,1,0.14524028785768375
20,quart,2,0.5135648486339486
20,century,2,0.43136122496691015
20,prec,2,0.427624174963305
20,meet,1,0.17633822027758028
20,philadelph,1,0.3204351356743013
20,on,1,0.09274360260553147
20,charact,1,0.12983731775189605
20,gre,1,0.14207283972150095
20,adv,1,0.13749157973300277
20,field,1,0.11734129290763466
20,period,1,0.14340431487915095
20,grow,1,0.14666563035156616
20,consid,1,0.10993412712640685
20,influ,1,0.18096651441763567
20,cours,1,0.17459992238027894
20,develop,1,0.08585671340160839
20,americ,1,0.29016650922862824
20,ign,1,0.2610908204942319
20,third,1,0.2038216435387716
20,nineteen,1,0.3083584525442637
20,risk,1,0.33601538392570607
20,misinterpret,1,0.3955812769917871
20,pivot,1,0.35798967211973254
20,post-1876,1,0.3955812769917871
20,tim,1,0.11347597208770192
20,reappra,1,0.33601538392570607
20,seem,1,0.16388088955268815
20,particul,1,0.1272301035621038
20,appropry,1,0.1790638967862293
20,us,1,0.0558995350010724
20,foc,1,0.23365396496637203
20,at,1,0.17129456087999362
20,year,1,0.1130165889173698
21,aggress,5,2.8639173769578603
21,book,2,0.31076571829587424
21,lorenz,1,0.572783475391572
21,deal,1,0.25287360198756714
21,evolv,2,0.65714867217485
21,vertebr,1,0.6329300431868594
21,point,1,0.22873005582797343
21,tot,1,0.2667433683958372
21,diff,1,0.18343471500618114
21,pred,2,0.9867470481416438
21,biolog,1,0.3481894408725934
21,necess,2,0.4890754028698494
21,def,1,0.5376246142811297
21,territ,1,0.572783475391572
21,corn,1,0.5376246142811297
21,anim,2,1.0253924341577643
21,becom,1,0.24631408109850228
21,mix,1,0.572783475391572
21,in,1,0.3618826630021579
21,driv,2,0.9551930879685863
21,thu,1,0.2793598758084463
21,lead,2,0.5886777152964356
21,toward,1,0.2633187279763972
21,reduc,1,0.312719367104707
21,intraspec,1,0.6329300431868594
21,dam,1,0.6329300431868594
21,not,1,0.2301706412506632
21,evid,1,0.312719367104707
21,fierc,1,0.6329300431868594
21,soc,1,0.21810683738162615
21,lik,1,0.2633187279763972
21,wolv,1,0.6329300431868594
21,escap,2,1.2658600863737188
21,pack,1,0.4642664147658052
21,virt,1,0.4334634669496352
21,imposs,1,0.5126962170788821
21,co-operation,1,0.4334634669496352
21,without,1,0.270322888306687
21,fight,1,0.5376246142811297
21,surv,1,0.4334634669496352
21,wherea,1,0.425243997513861
21,non-social,1,0.6329300431868594
21,proverb,1,0.6329300431868594
21,peac,1,0.5376246142811297
21,dov,1,0.6329300431868594
21,prev,1,0.38288038579110023
21,viol,1,0.572783475391572
21,oft,1,0.28214115244412846
21,fat,1,0.5126962170788821
21,attack,1,0.5126962170788821
21,weak,1,0.4642664147658052
21,mat,1,0.2066739551373511
21,fin,1,0.26111552468294036
21,chapt,1,0.2943388576482178
21,adv,1,0.21998652757280446
21,suggest,1,0.20991949697781662
21,hum,1,0.269111678935013
21,specy,1,0.4642664147658052
21,prim,1,0.24721783774619333
21,cult,1,0.35824453184628047
21,guid,1,0.29111261168447955
21,darwin,1,0.6329300431868594
21,select,1,0.1940959416620021
21,strict,1,0.5126962170788821
21,sens,1,0.3067590319538872
21,may,1,0.18938337733166696
21,can,1,0.6329300431868594
21,less,1,0.27155284687111897
21,dang,1,0.45272721371762165
21,channel,1,0.3782429146088127
21,man,1,0.1940959416620021
21,innum,1,0.5376246142811297
21,way,1,0.21273953771534726
21,adapt,1,0.36568510456422065
21,rit,1,0.5376246142811297
21,behavy,1,0.29111261168447955
21,many,1,0.1857526773498439
21,analog,1,0.41774531279077104
21,homolog,1,0.6329300431868594
21,found,1,0.22944690380664154
21,ev,1,0.2219151606845916
21,fascin,1,0.572783475391572
21,mast,1,0.37384634394619526
21,subject,1,0.1738875190578365
22,educ,4,0.49443567549238665
22,manpow,1,0.20542593945357945
22,libr,10,0.5419526262276546
22,pap,1,0.08094089441140857
22,off,2,0.23862491967089233
22,policy,2,0.3048647972309037
22,stat,3,0.23880149285837143
22,am,1,0.1333716841979186
22,assocy,2,0.23622435066280298
22,simply,1,0.19927007612585007
22,expl,1,0.1339593390803342
22,outlin,1,0.14635484475303887
22,poss,1,0.09682706315211544
22,consid,1,0.08794730170112548
22,profess,7,0.813345612003029
22,purpos,1,0.10608336634921396
22,gen,1,0.07430518280050251
22,discuss,1,0.08177318557978906
22,lead,1,0.1471694288241089
22,ev,1,0.1109575803422958
22,support,1,0.1351614441533435
22,mak,1,0.09886710817892755
22,effect,1,0.09660754130501348
22,bas,1,0.0644558220948878
22,assum,1,0.13900229629363
22,rest,1,0.2321332073829026
22,occup,2,0.5126962170788821
22,much,1,0.12742705213312217
22,broad,1,0.1471694288241089
22,seg,2,0.41774531279077104
22,respons,1,0.14325111742898344
22,definit,1,0.14477321153410855
22,supervid,1,0.25634810853944107
22,train,1,0.16070200762760575
22,requir,1,0.10281185931260486
22,complet,1,0.1294861732774932
